date;dorsal;total_distance;minute_distance;num_dec_expl;num_acc_expl;distance_vrange2;distance_vrange3;distance_vrange1;player_load;hr_max;hid_intervals;max_acc;hsr;max_dec;max_speed;distance_vrange6;average_speed;num_acc;hmld_time;hmld;hmld_count;num_hids;num_dec;distance_vrange4;distance_vrange5;sprints;zone1_hsr_distance;num_hsr;zone2_hsr_distance;zone4_hsr_distance
31/01/2025;16.0;4.931;89.105;46.0;39.0;1.266;1.853;0.926;0.0;0.0;6.072;4.658;0.081;-5.679;24.257;0.008;0.0;66.0;4.255;0.735;210.0;6.0;53.0;0.707;0.073;1.0;0.005;6.0;0.028;0.048
31/01/2025;17.0;5.935;107.259;92.0;71.0;1.212;2.047;0.741;0.0;54.0;1.611;4.477;0.394;-5.999;27.123;0.109;0.0;81.0;6.662;1.474;334.0;29.0;61.0;1.48;0.288;12.0;0.044;29.0;0.187;0.07
31/01/2025;18.0;5.678;102.609;84.0;62.0;1.447;2.067;0.83;0.0;62.0;2.753;5.583;0.244;-6.091;29.178;0.1;0.0;74.0;5.792;1.189;291.0;19.0;52.0;1.032;0.145;8.0;0.0;19.0;0.106;0.009
31/01/2025;19.0;4.389;113.952;81.0;62.0;0.808;1.599;0.469;0.0;0.0;1.519;4.818;0.332;-7.061;28.709;0.117;0.0;54.0;5.342;1.207;262.0;24.0;41.0;1.123;0.223;9.0;0.0;24.0;0.195;0.031
31/01/2025;21.0;1.534;94.355;22.0;23.0;0.322;0.48;0.223;0.0;0.0;1.929;4.689;0.136;-7.200;28.77;0.054;0.0;11.0;1.853;0.42;80.0;8.0;16.0;0.343;0.082;4.0;0.0;8.0;0.083;0.0
31/01/2025;22.0;1.949;113.914;31.0;20.0;0.435;0.736;0.217;0.0;0.0;1.534;3.811;0.096;-6.389;26.625;0.021;0.0;20.0;1.94;0.423;93.0;7.0;15.0;0.453;0.082;1.0;0.041;7.0;0.012;0.012
31/01/2025;23.0;1.762;102.937;19.0;26.0;0.294;0.697;0.206;0.0;0.0;1.452;3.781;0.133;-7.325;27.406;0.076;0.0;15.0;1.84;0.442;86.0;7.0;19.0;0.405;0.057;5.0;0.0;7.0;0.016;0.03
08/02/2025;2.0;5.39;116.972;74.0;64.0;1.061;1.954;0.68;0.0;115.0;1.755;4.397;0.318;-7.549;29.476;0.121;0.0;72.0;6.11;1.313;292.0;25.0;57.0;1.27;0.201;8.0;0.004;25.0;0.09;0.121
08/02/2025;4.0;4.982;108.112;64.0;69.0;1.015;1.981;0.692;0.0;0.0;2.762;4.405;0.214;-5.712;31.204;0.08;0.0;67.0;5.702;1.122;268.0;15.0;53.0;0.96;0.135;8.0;0.0;15.0;0.031;0.12
08/02/2025;6.0;5.838;126.687;61.0;51.0;1.04;2.371;0.568;0.0;81.0;2.5;4.489;0.268;-5.600;28.573;0.078;0.0;53.0;5.56;1.184;246.0;18.0;63.0;1.575;0.197;4.0;0.01;18.0;0.066;0.053
08/02/2025;8.0;5.637;122.32;57.0;59.0;1.234;2.399;0.505;0.0;56.0;2.299;4.251;0.248;-5.649;31.236;0.091;0.0;58.0;5.398;1.089;249.0;16.0;59.0;1.221;0.159;4.0;0.009;16.0;0.141;0.013
08/02/2025;9.0;4.895;106.213;63.0;51.0;1.176;1.909;0.624;0.0;75.0;2.763;4.898;0.333;-5.430;27.568;0.15;0.0;51.0;4.905;1.067;225.0;16.0;44.0;0.735;0.183;11.0;0.034;16.0;0.221;0.021
08/02/2025;10.0;5.251;113.94;74.0;61.0;1.385;1.874;0.6;0.0;0.0;2.185;4.991;0.423;-6.660;30.092;0.259;0.0;58.0;5.758;1.314;256.0;20.0;43.0;0.933;0.166;13.0;0.011;20.0;0.265;0.076
08/02/2025;16.0;4.801;104.178;56.0;37.0;1.02;1.922;0.716;0.0;154.0;3.006;4.537;0.192;-6.595;26.964;0.061;0.0;65.0;5.048;0.969;223.0;15.0;50.0;0.896;0.133;6.0;0.0;15.0;0.0;0.115
08/02/2025;17.0;5.545;120.317;86.0;58.0;1.107;1.993;0.663;0.0;118.0;1.868;4.997;0.298;-6.618;28.271;0.111;0.0;54.0;5.808;1.227;277.0;24.0;55.0;1.324;0.193;9.0;0.01;24.0;0.117;0.056
08/02/2025;18.0;5.412;117.446;79.0;63.0;1.143;2.123;0.617;0.0;95.0;2.113;4.704;0.3;-6.185;28.744;0.113;0.0;60.0;5.905;1.244;280.0;21.0;57.0;1.214;0.189;8.0;0.0;21.0;0.143;0.024
08/02/2025;23.0;5.685;123.358;69.0;49.0;1.239;2.033;0.556;0.0;61.0;1.406;5.034;0.451;-6.528;29.83;0.157;0.0;65.0;5.875;1.342;263.0;31.0;49.0;1.358;0.299;11.0;0.071;31.0;0.161;0.052
08/02/2025;2.0;5.915;111.432;83.0;60.0;1.033;2.428;0.719;0.0;200.0;2.559;4.850;0.248;-6.774;27.666;0.086;0.0;87.0;6.943;1.409;313.0;18.0;65.0;1.418;0.176;6.0;0.072;18.0;0.051;0.058
08/02/2025;4.0;5.432;102.338;56.0;70.0;1.108;2.22;0.755;0.0;50.0;2.731;4.690;0.291;-5.724;30.061;0.146;0.0;72.0;5.943;1.233;276.0;19.0;59.0;1.012;0.145;6.0;0.03;19.0;0.177;0.009
08/02/2025;5.0;3.418;126.057;55.0;42.0;0.613;1.293;0.407;0.0;121.0;2.99;4.945;0.054;-7.512;24.252;0.003;0.0;36.0;3.218;0.612;184.0;7.0;44.0;1.011;0.059;1.0;0.012;7.0;0.018;0.01
08/02/2025;6.0;1.927;125.095;14.0;19.0;0.271;0.925;0.16;0.0;207.0;1.02;4.069;0.047;-5.519;25.402;0.02;0.0;23.0;1.717;0.338;82.0;3.0;23.0;0.519;0.027;2.0;0.0;3.0;0.007;0.0
08/02/2025;8.0;5.369;101.15;51.0;59.0;1.293;2.078;0.849;0.0;82.0;3.528;4.814;0.196;-5.070;28.019;0.061;0.0;76.0;5.31;1.03;273.0;14.0;73.0;0.92;0.136;4.0;0.0;14.0;0.019;0.022
08/02/2025;9.0;1.619;105.871;23.0;19.0;0.425;0.588;0.21;0.0;0.0;1.697;4.130;0.075;-4.797;25.375;0.017;0.0;19.0;1.773;0.37;86.0;6.0;19.0;0.286;0.065;1.0;0.0;6.0;0.014;0.0
08/02/2025;10.0;5.604;105.574;89.0;75.0;1.509;1.681;0.803;0.0;0.0;1.852;4.902;0.399;-6.862;28.381;0.205;0.0;55.0;6.24;1.398;299.0;27.0;53.0;1.091;0.201;17.0;0.047;27.0;0.128;0.042
08/02/2025;14.0;2.606;78.785;39.0;29.0;0.738;0.762;0.596;0.0;0.0;6.133;4.604;0.071;-6.384;28.409;0.029;0.0;31.0;2.248;0.424;123.0;4.0;20.0;0.35;0.049;2.0;0.0;4.0;0.041;0.004
08/02/2025;16.0;5.555;104.652;60.0;60.0;1.322;2.299;0.745;0.0;165.0;3.85;4.452;0.218;-6.697;32.043;0.114;0.0;55.0;5.358;1.062;243.0;13.0;55.0;0.932;0.103;5.0;0.01;13.0;0.137;0.012
08/02/2025;17.0;3.053;114.394;38.0;28.0;0.576;1.148;0.301;0.0;89.0;1.639;3.977;0.201;-6.956;26.661;0.058;0.0;35.0;3.167;0.71;151.0;14.0;36.0;0.787;0.148;8.0;0.0;14.0;0.069;0.009
08/02/2025;18.0;2.901;110.942;47.0;40.0;0.689;1.187;0.328;0.0;70.0;2.231;5.751;0.133;-5.451;28.602;0.048;0.0;39.0;3.318;0.67;174.0;11.0;37.0;0.548;0.09;3.0;0.03;11.0;0.038;0.0
08/02/2025;19.0;4.529;119.284;65.0;48.0;0.817;1.83;0.516;0.0;0.0;3.098;4.538;0.161;-6.127;27.777;0.061;0.0;56.0;4.513;0.914;236.0;12.0;55.0;1.131;0.106;4.0;0.014;12.0;0.117;0.014
08/02/2025;21.0;3.898;100.131;44.0;51.0;1.021;1.288;0.626;0.0;0.0;2.745;4.643;0.179;-8.498;31.585;0.099;0.0;42.0;3.698;0.81;187.0;12.0;38.0;0.661;0.08;5.0;0.029;12.0;0.005;0.045
08/02/2025;22.0;4.485;115.862;76.0;54.0;0.951;1.675;0.554;0.0;151.0;2.231;5.124;0.241;-7.175;27.502;0.088;0.0;58.0;5.073;1.079;252.0;16.0;48.0;1.024;0.158;7.0;0.0;16.0;0.05;0.021
08/02/2025;23.0;1.733;118.23;27.0;21.0;0.346;0.601;0.196;0.0;155.0;1.125;4.213;0.165;-5.179;26.259;0.077;0.0;23.0;2.193;0.498;91.0;9.0;11.0;0.388;0.092;4.0;0.0;9.0;0.07;0.04
15/02/2025;2.0;5.483;112.09;84.0;76.0;1.35;2.083;0.619;0.0;186.0;2.199;5.565;0.294;-6.067;30.602;0.13;0.0;77.0;6.288;1.311;324.0;22.0;65.0;1.1;0.167;7.0;0.053;22.0;0.143;0.026
15/02/2025;4.0;4.961;101.427;76.0;71.0;1.271;2.06;0.742;0.0;120.0;4.797;4.589;0.135;-5.794;30.117;0.07;0.0;68.0;5.077;0.936;276.0;7.0;54.0;0.731;0.065;3.0;0.017;7.0;0.099;0.0
15/02/2025;6.0;5.811;118.8;65.0;63.0;1.185;2.436;0.609;0.0;64.0;3.346;5.213;0.171;-5.180;24.344;0.016;0.0;85.0;6.09;1.215;296.0;14.0;69.0;1.371;0.159;1.0;0.018;14.0;0.066;0.008
15/02/2025;8.0;5.662;115.749;62.0;62.0;1.479;2.18;0.585;0.0;77.0;2.583;4.756;0.301;-7.530;29.251;0.139;0.0;56.0;5.208;1.135;239.0;18.0;41.0;1.085;0.173;7.0;0.057;18.0;0.04;0.04
15/02/2025;9.0;5.067;103.587;75.0;69.0;1.312;1.911;0.654;0.0;173.0;2.217;4.155;0.234;-7.097;27.909;0.059;0.0;53.0;5.448;1.127;264.0;21.0;46.0;0.913;0.175;5.0;0.024;21.0;0.027;0.054
15/02/2025;10.0;5.626;115.014;75.0;57.0;1.791;1.814;0.58;0.0;125.0;2.281;5.712;0.439;-7.988;32.635;0.292;0.0;47.0;5.382;1.298;239.0;20.0;40.0;0.949;0.16;14.0;0.068;20.0;0.094;0.02
15/02/2025;16.0;4.836;98.858;66.0;58.0;1.42;1.883;0.709;0.0;165.0;5.685;4.623;0.094;-5.147;27.795;0.054;0.0;54.0;4.355;0.803;225.0;6.0;41.0;0.662;0.052;4.0;0.048;6.0;0.045;0.0
15/02/2025;17.0;5.786;118.286;80.0;61.0;1.308;2.385;0.598;0.0;76.0;1.963;4.054;0.315;-5.945;31.612;0.158;0.0;77.0;6.177;1.321;292.0;24.0;50.0;1.144;0.157;8.0;0.073;24.0;0.161;0.009
15/02/2025;18.0;5.628;115.062;79.0;74.0;1.256;2.466;0.661;0.0;95.0;2.443;4.216;0.254;-7.861;29.756;0.104;0.0;83.0;6.075;1.271;331.0;20.0;75.0;0.954;0.15;6.0;0.006;20.0;0.154;0.0
15/02/2025;21.0;5.392;110.236;71.0;69.0;1.528;1.883;0.649;0.0;176.0;2.559;4.884;0.262;-7.859;31.934;0.138;0.0;63.0;5.505;1.157;281.0;19.0;59.0;0.921;0.132;10.0;0.025;19.0;0.103;0.002
15/02/2025;2.0;5.844;107.93;73.0;77.0;1.469;2.261;0.78;0.0;188.0;3.403;4.824;0.236;-6.359;30.756;0.126;0.0;60.0;6.097;1.263;288.0;14.0;64.0;0.948;0.12;7.0;0.0;14.0;0.085;0.076
15/02/2025;4.0;5.018;92.659;73.0;67.0;1.546;1.9;0.828;0.0;172.0;6.231;5.056;0.115;-5.139;28.272;0.065;0.0;70.0;5.242;0.939;269.0;8.0;51.0;0.559;0.053;4.0;0.0;8.0;0.0;0.047
15/02/2025;5.0;3.915;133.821;70.0;42.0;0.772;1.544;0.319;0.0;0.0;2.203;3.958;0.144;-7.290;24.43;0.008;0.0;50.0;3.913;0.815;211.0;13.0;36.0;1.094;0.139;1.0;0.0;13.0;0.073;0.037
15/02/2025;6.0;2.848;111.478;23.0;29.0;0.616;1.16;0.359;0.0;172.0;3.6;4.080;0.063;-4.586;25.397;0.015;0.0;39.0;2.573;0.521;130.0;6.0;33.0;0.621;0.05;2.0;0.0;6.0;0.01;0.027
15/02/2025;8.0;1.586;106.046;15.0;17.0;0.477;0.526;0.197;0.0;56.0;1.474;4.912;0.089;-4.622;25.131;0.017;0.0;13.0;1.417;0.332;61.0;9.0;7.0;0.282;0.077;1.0;0.005;9.0;0.062;0.0
15/02/2025;9.0;4.621;100.934;50.0;47.0;1.267;1.602;0.62;0.0;163.0;2.221;4.850;0.293;-6.112;30.838;0.117;0.0;33.0;4.008;0.903;187.0;18.0;39.0;0.751;0.178;8.0;0.068;18.0;0.201;0.0
15/02/2025;10.0;5.293;116.43;63.0;59.0;1.614;1.776;0.474;0.0;159.0;1.623;5.132;0.494;-6.414;30.882;0.269;0.0;56.0;5.612;1.411;249.0;27.0;44.0;0.894;0.226;15.0;0.03;27.0;0.272;0.019
15/02/2025;14.0;3.416;114.69;32.0;24.0;0.941;1.208;0.447;0.0;131.0;2.39;4.845;0.175;-5.273;27.543;0.086;0.0;33.0;2.83;0.647;124.0;9.0;26.0;0.492;0.089;4.0;0.01;9.0;0.069;0.0
15/02/2025;16.0;5.015;92.613;49.0;48.0;1.57;2.02;0.757;0.0;178.0;4.975;4.567;0.064;-5.053;26.293;0.025;0.0;66.0;4.367;0.73;225.0;4.0;58.0;0.517;0.044;3.0;0.0;4.0;0.0;0.021
15/02/2025;17.0;6.162;113.803;82.0;77.0;1.573;2.269;0.644;0.0;180.0;2.677;4.616;0.28;-6.437;30.463;0.131;0.0;83.0;6.673;1.39;331.0;20.0;69.0;1.278;0.157;9.0;0.0;20.0;0.085;0.049
15/02/2025;18.0;5.319;98.227;92.0;63.0;1.368;2.133;0.727;0.0;122.0;3.004;5.195;0.176;-7.094;31.301;0.075;0.0;64.0;5.3;1.042;288.0;17.0;52.0;0.875;0.106;3.0;0.004;17.0;0.016;0.073
15/02/2025;19.0;5.044;124.909;66.0;59.0;1.003;1.964;0.464;0.0;53.0;1.802;4.151;0.244;-6.473;29.279;0.083;0.0;70.0;5.447;1.179;277.0;20.0;62.0;1.303;0.18;5.0;0.025;20.0;0.134;0.043
15/02/2025;20.0;0.901;95.376;15.0;13.0;0.285;0.295;0.151;0.0;0.0;5.302;4.585;0.01;-6.147;21.899;0.001;0.0;12.0;1.003;0.175;57.0;2.0;15.0;0.156;0.009;0.0;0.0;2.0;0.004;0.005
15/02/2025;21.0;2.539;98.561;24.0;22.0;0.758;0.849;0.367;0.0;168.0;3.129;4.393;0.106;-7.478;31.439;0.04;0.0;36.0;2.435;0.494;116.0;8.0;26.0;0.432;0.066;3.0;0.008;8.0;0.033;0.0
15/02/2025;23.0;1.187;122.818;17.0;14.0;0.192;0.43;0.135;0.0;0.0;1.124;4.102;0.128;-5.709;27.275;0.061;0.0;15.0;1.497;0.379;64.0;7.0;11.0;0.266;0.066;4.0;0.034;7.0;0.054;0.0
23/02/2025;2.0;5.332;115.36;85.0;72.0;1.236;2.052;0.619;0.0;194.0;1.902;4.218;0.305;-7.931;28.46;0.12;0.0;82.0;6.882;1.367;343.0;23.0;81.0;0.951;0.185;8.0;0.042;23.0;0.121;0.036
23/02/2025;4.0;4.882;105.608;74.0;66.0;1.201;1.997;0.657;0.0;136.0;3.395;4.300;0.128;-6.862;25.193;0.012;0.0;82.0;5.732;1.017;309.0;13.0;74.0;0.844;0.116;1.0;0.026;13.0;0.087;0.015
23/02/2025;6.0;5.631;121.817;58.0;47.0;1.274;2.405;0.496;0.0;154.0;4.207;5.201;0.177;-5.786;28.153;0.071;0.0;61.0;5.288;1.048;254.0;11.0;77.0;1.243;0.106;5.0;0.0;11.0;0.126;0.005
23/02/2025;8.0;5.757;124.539;55.0;64.0;1.238;2.305;0.549;0.0;109.0;1.724;4.511;0.282;-6.946;30.086;0.088;0.0;61.0;5.582;1.214;264.0;24.0;60.0;1.256;0.212;7.0;0.0;24.0;0.104;0.043
23/02/2025;9.0;5.034;108.897;55.0;51.0;1.416;1.849;0.544;0.0;83.0;1.848;4.632;0.353;-6.922;30.528;0.148;0.0;60.0;5.235;1.151;231.0;20.0;45.0;0.803;0.207;9.0;0.02;20.0;0.098;0.134
23/02/2025;10.0;5.175;111.944;75.0;84.0;1.436;1.72;0.604;0.0;130.0;1.859;5.766;0.354;-6.958;31.767;0.138;0.0;58.0;6.322;1.343;306.0;23.0;66.0;1.015;0.217;9.0;0.004;23.0;0.147;0.074
23/02/2025;16.0;4.869;105.333;61.0;53.0;1.377;1.973;0.607;0.0;74.0;3.621;5.011;0.2;-7.848;30.062;0.111;0.0;61.0;4.843;0.942;242.0;13.0;54.0;0.67;0.09;6.0;0.028;13.0;0.121;0.0
23/02/2025;17.0;5.271;114.031;79.0;61.0;1.286;1.942;0.56;0.0;170.0;1.872;4.996;0.402;-6.971;31.576;0.188;0.0;75.0;6.405;1.369;305.0;24.0;66.0;1.031;0.219;10.0;0.016;24.0;0.244;0.011
23/02/2025;18.0;5.249;113.547;77.0;61.0;1.313;2.15;0.61;0.0;0.0;1.929;4.441;0.239;-5.991;28.579;0.076;0.0;85.0;6.267;1.245;310.0;22.0;65.0;0.917;0.163;6.0;0.0;22.0;0.126;0.005
23/02/2025;21.0;6.408;138.625;78.0;84.0;1.303;2.277;0.728;0.0;96.0;2.274;4.922;0.317;-5.968;30.6;0.155;0.0;52.0;5.98;1.296;293.0;16.0;63.0;1.105;0.171;9.0;0.004;16.0;0.205;0.007
23/02/2025;2.0;6.026;111.071;74.0;63.0;1.572;1.918;0.817;0.0;184.0;1.809;4.311;0.336;-6.551;29.061;0.133;0.0;57.0;5.897;1.292;277.0;22.0;61.0;1.063;0.21;8.0;0.016;22.0;0.069;0.161
23/02/2025;4.0;5.899;108.726;52.0;63.0;1.546;2.188;0.866;0.0;125.0;5.722;4.997;0.134;-5.843;26.385;0.039;0.0;71.0;4.942;0.906;255.0;8.0;61.0;0.79;0.096;3.0;0.04;8.0;0.0;0.063
23/02/2025;5.0;0.82;88.674;8.0;9.0;0.306;0.207;0.116;0.0;0.0;4.643;3.638;0.035;-4.953;23.922;0.002;0.0;10.0;0.97;0.186;41.0;2.0;12.0;0.156;0.033;0.0;0.0;2.0;0.02;0.0
23/02/2025;6.0;5.227;112.603;55.0;43.0;1.114;2.118;0.589;0.0;167.0;3.342;4.853;0.201;-6.255;27.695;0.06;0.0;61.0;4.68;0.99;216.0;14.0;43.0;1.168;0.141;3.0;0.03;14.0;0.08;0.047
23/02/2025;8.0;4.348;112.078;49.0;57.0;1.054;1.842;0.446;0.0;122.0;3.817;4.520;0.145;-5.810;26.48;0.057;0.0;40.0;4.297;0.841;201.0;8.0;47.0;0.826;0.095;4.0;0.009;8.0;0.123;0.0
23/02/2025;9.0;4.655;92.279;50.0;53.0;1.274;1.68;0.663;0.0;131.0;2.785;4.758;0.229;-6.306;29.253;0.072;0.0;55.0;4.978;0.992;226.0;17.0;51.0;0.758;0.16;6.0;0.017;17.0;0.193;0.0
23/02/2025;10.0;5.85;107.826;68.0;72.0;1.601;1.884;0.71;0.0;64.0;1.607;5.589;0.38;-6.527;30.013;0.146;0.0;66.0;6.383;1.397;296.0;29.0;61.0;1.156;0.245;11.0;0.018;29.0;0.151;0.037
23/02/2025;11.0;1.729;103.751;30.0;26.0;0.334;0.626;0.229;0.0;147.0;2.32;4.316;0.084;-5.456;29.22;0.044;0.0;17.0;1.8;0.389;97.0;5.0;19.0;0.426;0.04;2.0;0.009;5.0;0.02;0.0
23/02/2025;16.0;5.341;98.441;42.0;46.0;1.567;1.993;0.762;0.0;91.0;3.492;5.238;0.196;-5.993;29.124;0.1;0.0;44.0;4.027;0.762;201.0;11.0;58.0;0.587;0.097;7.0;0.053;11.0;0.008;0.111
23/02/2025;17.0;4.102;104.313;53.0;53.0;1.056;1.503;0.529;0.0;176.0;2.32;5.637;0.224;-6.185;31.052;0.093;0.0;51.0;4.512;0.943;222.0;14.0;51.0;0.738;0.131;5.0;0.0;14.0;0.059;0.092
23/02/2025;18.0;5.493;101.244;72.0;70.0;1.457;2.068;0.824;0.0;90.0;2.862;5.589;0.191;-9.202;31.678;0.086;0.0;60.0;5.423;1.052;274.0;14.0;58.0;0.863;0.111;5.0;0.0;14.0;0.107;0.004
23/02/2025;20.0;1.512;90.145;20.0;11.0;0.46;0.46;0.251;0.0;183.0;1.341;5.952;0.142;-8.644;31.167;0.077;0.0;17.0;1.575;0.369;77.0;8.0;21.0;0.145;0.065;4.0;0.0;8.0;0.0;0.025
23/02/2025;21.0;4.3;109.353;53.0;47.0;1.138;1.454;0.556;0.0;90.0;3.33;4.828;0.142;-5.957;28.415;0.039;0.0;42.0;3.777;0.787;190.0;12.0;36.0;0.779;0.102;4.0;0.006;12.0;0.016;0.0
23/02/2025;23.0;1.627;98.29;20.0;17.0;0.502;0.481;0.15;0.0;181.0;1.272;4.249;0.134;-6.115;31.558;0.092;0.0;18.0;1.713;0.42;76.0;5.0;16.0;0.355;0.046;2.0;0.056;5.0;0.078;0.0
02/03/2025;2.0;5.285;110.637;81.0;73.0;1.295;1.957;0.642;0.0;150.0;1.905;4.750;0.279;-7.141;29.149;0.112;0.0;85.0;6.233;1.289;329.0;23.0;67.0;1.04;0.17;7.0;0.064;23.0;0.129;0.01
02/03/2025;4.0;4.921;103.013;58.0;64.0;1.359;1.958;0.699;0.0;0.0;4.22;4.656;0.121;-6.233;25.728;0.028;0.0;73.0;5.333;0.97;273.0;11.0;67.0;0.742;0.093;3.0;0.039;11.0;0.077;0.0
02/03/2025;6.0;5.57;116.615;54.0;48.0;1.19;2.466;0.609;0.0;190.0;3.915;5.560;0.112;-7.093;25.939;0.018;0.0;71.0;4.975;0.941;252.0;11.0;68.0;1.168;0.099;1.0;0.011;11.0;0.052;0.005
02/03/2025;8.0;5.625;117.766;52.0;56.0;1.271;2.802;0.527;0.0;73.0;4.017;4.749;0.112;-5.934;26.632;0.031;0.0;79.0;5.338;0.999;261.0;12.0;62.0;0.887;0.088;3.0;0.0;12.0;0.028;0.017
02/03/2025;10.0;5.377;112.564;74.0;77.0;1.579;1.992;0.572;0.0;90.0;2.087;4.458;0.336;-6.490;28.659;0.141;0.0;62.0;6.142;1.305;284.0;21.0;50.0;0.867;0.197;9.0;0.047;21.0;0.084;0.035
02/03/2025;14.0;4.793;100.345;50.0;48.0;1.37;1.834;0.689;0.0;144.0;4.29;4.765;0.123;-7.061;26.67;0.042;0.0;50.0;3.953;0.742;203.0;10.0;45.0;0.729;0.083;3.0;0.0;10.0;0.019;0.04
02/03/2025;16.0;4.598;96.261;41.0;50.0;1.38;1.813;0.716;0.0;0.0;5.285;4.584;0.116;-6.122;28.606;0.048;0.0;67.0;4.455;0.781;227.0;9.0;60.0;0.525;0.072;4.0;0.05;9.0;0.059;0.0
02/03/2025;18.0;5.658;118.446;95.0;69.0;1.207;2.523;0.621;0.0;0.0;2.899;5.314;0.154;-7.393;31.239;0.043;0.0;86.0;6.353;1.189;328.0;16.0;62.0;1.107;0.129;3.0;0.017;16.0;0.103;0.0
02/03/2025;20.0;5.173;108.302;62.0;52.0;1.315;2.164;0.678;0.0;77.0;2.655;4.328;0.271;-6.477;32.599;0.183;0.0;69.0;5.098;1.126;252.0;17.0;52.0;0.68;0.106;8.0;0.045;17.0;0.213;0.0
02/03/2025;21.0;5.338;111.742;79.0;79.0;1.374;1.826;0.687;0.0;128.0;1.725;5.017;0.362;-6.466;30.035;0.156;0.0;67.0;6.225;1.399;293.0;25.0;43.0;1.019;0.21;12.0;0.053;25.0;0.172;0.047
02/03/2025;2.0;3.546;98.274;53.0;51.0;0.94;1.319;0.504;0.0;192.0;2.356;5.174;0.154;-7.247;27.717;0.055;0.0;43.0;3.877;0.791;191.0;13.0;31.0;0.585;0.099;6.0;0.007;13.0;0.023;0.074
02/03/2025;4.0;4.878;89.892;57.0;59.0;1.23;1.848;0.833;0.0;0.0;4.257;4.309;0.181;-8.672;30.334;0.111;0.0;68.0;5.227;0.998;258.0;12.0;62.0;0.713;0.081;7.0;0.0;12.0;0.049;0.049
02/03/2025;6.0;5.655;104.211;60.0;61.0;1.373;2.277;0.724;0.0;193.0;6.919;4.287;0.078;-6.201;29.628;0.025;0.0;59.0;5.023;0.925;244.0;7.0;57.0;1.159;0.052;1.0;0.0;7.0;0.016;0.008
02/03/2025;8.0;1.829;106.701;20.0;17.0;0.42;0.962;0.2;0.0;0.0;0.0;4.821;0.0;-6.641;20.783;0.0;0.0;26.0;1.517;0.232;86.0;0.0;23.0;0.231;0.001;0.0;0.0;0.0;0.0;0.0
02/03/2025;10.0;5.56;102.444;75.0;72.0;1.649;1.934;0.798;0.0;90.0;2.21;4.597;0.186;-5.634;25.843;0.042;0.0;67.0;5.157;1.024;287.0;20.0;53.0;0.816;0.15;6.0;0.027;20.0;0.091;0.032
02/03/2025;11.0;1.837;94.808;18.0;15.0;0.502;0.695;0.245;0.0;0.0;2.575;4.518;0.13;-6.542;26.692;0.048;0.0;28.0;2.132;0.469;88.0;6.0;21.0;0.249;0.082;5.0;0.0;6.0;0.091;0.0
02/03/2025;14.0;3.949;80.504;26.0;40.0;1.336;1.174;0.886;0.0;142.0;6.157;4.067;0.13;-7.185;30.479;0.077;0.0;33.0;2.598;0.514;136.0;7.0;30.0;0.371;0.054;4.0;0.02;7.0;0.099;0.0
02/03/2025;16.0;4.627;88.555;54.0;60.0;1.414;1.736;0.777;0.0;106.0;5.839;5.636;0.084;-5.099;26.687;0.012;0.0;53.0;4.662;0.779;226.0;8.0;51.0;0.541;0.076;1.0;0.002;8.0;0.011;0.016
02/03/2025;18.0;5.64;103.93;85.0;68.0;1.325;2.29;0.811;0.0;55.0;2.59;5.179;0.221;-6.053;30.321;0.078;0.0;61.0;5.323;1.096;289.0;19.0;56.0;0.894;0.148;6.0;0.01;19.0;0.02;0.019
02/03/2025;19.0;2.284;115.327;26.0;23.0;0.467;0.832;0.271;0.0;0.0;1.172;4.194;0.181;-5.141;27.446;0.076;0.0;24.0;2.343;0.575;100.0;10.0;17.0;0.503;0.109;5.0;0.0;10.0;0.065;0.031
02/03/2025;20.0;5.192;100.818;82.0;65.0;1.22;2.108;0.739;0.0;54.0;2.169;5.205;0.211;-6.185;29.248;0.081;0.0;52.0;5.157;1.074;263.0;22.0;42.0;0.859;0.134;7.0;0.037;22.0;0.032;0.05
02/03/2025;21.0;3.342;93.195;32.0;43.0;0.92;1.277;0.499;0.0;0.0;7.029;4.865;0.063;-5.946;28.368;0.027;0.0;33.0;2.785;0.527;148.0;5.0;35.0;0.544;0.036;2.0;0.012;5.0;0.013;0.0
02/03/2025;22.0;4.605;119.526;59.0;35.0;0.877;1.908;0.436;0.0;0.0;2.257;4.127;0.203;-5.882;26.883;0.07;0.0;58.0;4.432;0.975;215.0;16.0;47.0;1.138;0.145;5.0;0.007;16.0;0.114;0.046
09/03/2025;2.0;5.148;105.4;69.0;67.0;1.149;1.798;0.742;0.0;185.0;1.976;4.771;0.289;-5.463;28.932;0.098;0.0;66.0;5.847;1.223;280.0;20.0;58.0;1.102;0.198;8.0;0.0;20.0;0.0;0.0
09/03/2025;4.0;5.175;105.954;65.0;72.0;1.211;2.104;0.737;0.0;66.0;3.02;4.628;0.201;-6.598;27.371;0.053;0.0;80.0;5.88;1.135;303.0;15.0;71.0;0.848;0.148;3.0;0.0;15.0;0.0;0.0
09/03/2025;6.0;5.987;122.584;48.0;54.0;1.122;2.552;0.601;0.0;196.0;4.956;3.967;0.106;-5.853;26.141;0.026;0.0;66.0;4.952;0.963;242.0;8.0;66.0;1.459;0.087;3.0;0.0;8.0;0.0;0.0
